7,18,959,352,44,132,1,-1,-1,-1
7,19,234,443,60,151,1,-1,-1,-1
7,20,1742,837,116,242,1,-1,-1,-1
7,21,498,596,75,199,1,-1,-1,-1
7,22,545,157,39,103,1,-1,-1,-1
7,23,869,308,41,111,1,-1,-1,-1
7,24,1050,278,39,109,1,-1,-1,-1
7,26,1314,811,84,227,1,-1,-1,-1
7,29,903,301,42,119,1,-1,-1,-1
8,1,1469,736,92,197,1,-1,-1,-1
8,2,1281,491,58,141,1,-1,-1,-1
8,3,839,564,65,174,1,-1,-1,-1
8,4,1244,811,79,203,1,-1,-1,-1
8,5,695,447,56,171,1,-1,-1,-1
8,6,342,541,68,177,1,-1,-1,-1
8,7,1190,517,68,181,1,-1,-1,-1
8,8,1149,333,45,147,1,-1,-1,-1
8,9,763,468,52,139,1,-1,-1,-1
8,10,1108,525,54,176,1,-1,-1,-1
8,11,774,566,58,155,1,-1,-1,-1
8,12,1530,754,111,223,1,-1,-1,-1
8,13,1660,851,110,226,1,-1,-1,-1
8,14,1146,513,61,180,1,-1,-1,-1
8,15,1010,335,42,135,1,-1,-1,-1
8,16,1380,792,79,204,1,-1,-1,-1
8,17,901,354,47,126,1,-1,-1,-1
8,18,959,350,44,132,1,-1,-1,-1
8,19,236,437,60,148,1,-1,-1,-1
8,20,1741,833,109,228,1,-1,-1,-1
8,21,506,583,70,187,1,-1,-1,-1
8,22,547,155,39,102,1,-1,-1,-1
8,23,869,303,41,114,1,-1,-1,-1
8,24,1050,275,39,110,1,-1,-1,-1
8,26,1312,804,83,226,1,-1,-1,-1
8,29,904,299,42,118,1,-1,-1,-1
9,1,1465,730,94,201,1,-1,-1,-1
9,2,1280,489,56,140,1,-1,-1,-1
9,3,838,560,65,174,1,-1,-1,-1
9,4,1243,807,78,200,1,-1,-1,-1
9,5,695,443,57,174,1,-1,-1,-1
9,6,346,537,65,169,1,-1,-1,-1
9,7,1189,515,68,182,1,-1,-1,-1
9,8,1149,330,45,148,1,-1,-1,-1
9,9,764,465,51,141,1,-1,-1,-1
9,10,1108,523,54,175,1,-1,-1,-1
9,11,774,561,59,157,1,-1,-1,-1
9,12,1528,752,109,218,1,-1,-1,-1
9,13,1657,848,111,229,1,-1,-1,-1
9,14,1145,511,61,180,1,-1,-1,-1
9,15,1009,332,44,136,1,-1,-1,-1
9,16,1373,788,81,207,1,-1,-1,-1
9,17,900,349,48,129,1,-1,-1,-1
9,18,958,347,44,133,1,-1,-1,-1
9,19,239,433,61,150,1,-1,-1,-1
9,20,1743,832,102,217,1,-1,-1,-1
9,21,508,573,72,191,1,-1,-1,-1
9,22,548,154,38,101,1,-1,-1,-1
9,23,868,299,42,118,1,-1,-1,-1
9,24,1050,272,39,112,1,-1,-1,-1
9,25,919,143,35,96,1,-1,-1,-1
9,26,1311,798,83,228,1,-1,-1,-1
9,27,658,145,38,95,1,-1,-1,-1
9,29,903,297,43,119,1,-1,-1,-1
10,1,1464,726,90,195,1,-1,-1,-1
10,2,1279,485,55,142,1,-1,-1,-1
10,3,838,555,62,166,1,-1,-1,-1
10,4,1243,800,77,201,1,-1,-1,-1
10,5,696,441,56,170,1,-1,-1,-1
10,6,348,531,65,170,1,-1,-1,-1
10,7,1189,511,67,184,1,-1,-1,-1
10,8,1149,323,44,147,1,-1,-1,-1
10,9,763,460,52,143,1,-1,-1,-1
10,10,1109,519,53,174,1,-1,-1,-1
10,11,775,558,58,154,1,-1,-1,-1
10,12,1529,750,105,214,1,-1,-1,-1
10,13,1650,842,111,233,1,-1,-1,-1
10,14,1143,508,61,182,1,-1,-1,-1
10,15,1011,328,43,134,1,-1,-1,-1
10,16,1369,783,82,210,1,-1,-1,-1
10,17,901,344,49,131,1,-1,-1,-1
10,18,959,343,43,128,1,-1,-1,-1
10,19,245,432,60,147,1,-1,-1,-1
10,20,1735,828,97,206,1,-1,-1,-1
10,21,512,563,71,189,1,-1,-1,-1
10,22,548,152,39,100,1,-1,-1,-1
10,23,867,295,44,121,1,-1,-1,-1
10,24,1049,268,41,116,1,-1,-1,-1
10,25,922,141,35,96,1,-1,-1,-1
10,26,1310,791,79,217,1,-1,-1,-1
10,27,659,144,38,96,1,-1,-1,-1
10,29,903,293,43,121,1,-1,-1,-1
11,1,1463,722,88,193,1,-1,-1,-1
11,2,1277,481,56,143,1,-1,-1,-1
11,3,840,553,60,160,1,-1,-1,-1
11,4,1242,795,75,195,1,-1,-1,-1
11,5,697,439,54,164,1,-1,-1,-1
11,6,349,527,67,173,1,-1,-1,-1
11,7,1188,507,68,186,1,-1,-1,-1
11,8,1150,319,43,145,1,-1,-1,-1
11,9,762,456,52,145,1,-1,-1,-1
11,10,1107,515,53,171,1,-1,-1,-1
11,11,775,556,57,153,1,-1,-1,-1
11,12,1527,744,102,209,1,-1,-1,-1
11,13,1648,837,111,234,1,-1,-1,-1
11,14,1142,506,59,178,1,-1,-1,-1
11,15,1011,327,43,132,1,-1,-1,-1
11,16,1368,779,81,211,1,-1,-1,-1
11,17,903,344,49,130,1,-1,-1,-1
11,18,960,339,43,128,1,-1,-1,-1
11,19,247,429,61,148,1,-1,-1,-1
11,20,1726,821,99,210,1,-1,-1,-1
11,21,516,552,71,190,1,-1,-1,-1
11,22,548,151,39,101,1,-1,-1,-1
11,23,867,292,43,122,1,-1,-1,-1
11,24,1049,267,40,113,1,-1,-1,-1
11,25,927,139,35,96,1,-1,-1,-1
11,26,1308,787,76,207,1,-1,-1,-1
11,29,903,290,43,121,1,-1,-1,-1
12,1,1461,715,86,189,1,-1,-1,-1
12,2,1276,477,54,141,1,-1,-1,-1
12,3,839,544,61,161,1,-1,-1,-1
12,4,1242,786,72,190,1,-1,-1,-1
12,5,699,437,52,158,1,-1,-1,-1
12,6,351,523,68,176,1,-1,-1,-1
12,7,1190,504,65,180,1,-1,-1,-1
12,8,1150,314,44,146,1,-1,-1,-1
12,9,762,454,52,145,1,-1,-1,-1
12,10,1105,510,52,168,1,-1,-1,-1
12,11,773,553,59,157,1,-1,-1,-1
12,12,1526,737,97,202,1,-1,-1,-1
12,13,1646,831,109,232,1,-1,-1,-1
12,14,1143,504,57,171,1,-1,-1,-1
12,15,1010,326,43,133,1,-1,-1,-1
12,16,1366,775,82,213,1,-1,-1,-1
12,17,904,343,49,130,1,-1,-1,-1
12,18,959,336,43,128,1,-1,-1,-1
12,19,249,427,62,151,1,-1,-1,-1
12,20,1713,817,102,212,1,-1,-1,-1
12,21,520,539,71,189,1,-1,-1,-1
12,22,549,150,38,101,1,-1,-1,-1
12,23,866,290,44,124,1,-1,-1,-1
12,24,1048,264,41,118,1,-1,-1,-1
12,26,1307,780,73,200,1,-1,-1,-1
12,29,902,287,44,123,1,-1,-1,-1
13,1,1459,710,83,185,1,-1,-1,-1
13,2,1276,474,53,139,1,-1,-1,-1
13,3,840,541,61,159,1,-1,-1,-1
13,4,1241,781,71,184,1,-1,-1,-1
13,5,698,431,53,159,1,-1,-1,-1
13,6,353,520,67,178,1,-1,-1,-1
13,7,1192,501,64,174,1,-1,-1,-1
13,8,1150,311,44,146,1,-1,-1,-1
13,9,765,451,51,143,1,-1,-1,-1
13,10,1104,506,52,166,1,-1,-1,-1
13,11,773,550,59,159,1,-1,-1,-1
13,12,1526,733,94,198,1,-1,-1,-1
13,13,1645,834,102,219,1,-1,-1,-1
13,14,1144,502,55,166,1,-1,-1,-1
13,15,1008,325,44,133,1,-1,-1,-1
13,16,1365,770,81,212,1,-1,-1,-1
13,17,905,343,48,130,1,-1,-1,-1
13,18,962,332,43,127,1,-1,-1,-1
13,19,251,426,61,150,1,-1,-1,-1
13,20,1706,818,102,207,1,-1,-1,-1
13,21,524,530,68,182,1,-1,-1,-1
13,23,866,289,44,123,1,-1,-1,-1
13,24,1046,263,43,119,1,-1,-1,-1
13,26,1304,773,74,198,1,-1,-1,-1
13,29,900,283,44,125,1,-1,-1,-1
14,1,1456,706,81,178,1,-1,-1,-1
14,2,1276,470,51,133,1,-1,-1,-1
14,3,841,537,61,161,1,-1,-1,-1
14,4,1238,775,72,184,1,-1,-1,-1
14,5,698,427,53,160,1,-1,-1,-1
14,6,355,517,68,179,1,-1,-1,-1
14,7,1192,498,62,169,1,-1,-1,-1
14,8,1150,309,44,145,1,-1,-1,-1
14,9,765,448,51,143,1,-1,-1,-1
14,10,1102,502,52,165,1,-1,-1,-1
14,11,773,544,59,158,1,-1,-1,-1
14,12,1524,728,93,196,1,-1,-1,-1
14,13,1644,829,95,204,1,-1,-1,-1
14,14,1144,497,53,160,1,-1,-1,-1
14,15,1007,322,44,134,1,-1,-1,-1
14,16,1363,763,81,210,1,-1,-1,-1
14,17,905,339,49,131,1,-1,-1,-1
14,18,961,328,44,130,1,-1,-1,-1
14,19,254,422,60,145,1,-1,-1,-1
14,20,1695,813,107,212,1,-1,-1,-1
14,21,528,519,67,181,1,-1,-1,-1
14,23,867,287,43,122,1,-1,-1,-1
14,24,1047,263,41,116,1,-1,-1,-1
14,26,1299,767,75,202,1,-1,-1,-1
14,29,900,281,45,127,1,-1,-1,-1
14,44,1122,945,88,134,1,-1,-1,-1
15,1,1454,703,81,177,1,-1,-1,-1
15,2,1276,467,51,132,1,-1,-1,-1
15,3,841,536,62,162,1,-1,-1,-1
15,4,1235,770,73,186,1,-1,-1,-1
15,5,697,425,54,161,1,-1,-1,-1
15,6,358,514,68,180,1,-1,-1,-1
15,7,1192,495,61,168,1,-1,-1,-1
15,8,1149,308,45,145,1,-1,-1,-1
15,9,766,445,50,144,1,-1,-1,-1
15,10,1101,499,52,164,1,-1,-1,-1
15,11,774,541,57,154,1,-1,-1,-1
15,12,1522,725,92,198,1,-1,-1,-1
15,13,1640,826,90,192,1,-1,-1,-1
15,14,1144,492,54,161,1,-1,-1,-1
15,15,1007,320,43,134,1,-1,-1,-1
15,16,1363,760,78,203,1,-1,-1,-1
15,17,905,339,48,130,1,-1,-1,-1
15,18,962,326,43,131,1,-1,-1,-1
15,19,256,417,60,145,1,-1,-1,-1
15,20,1688,810,110,215,1,-1,-1,-1
15,21,530,513,66,179,1,-1,-1,-1
15,23,867,285,43,123,1,-1,-1,-1
15,24,1045,261,42,120,1,-1,-1,-1
15,26,1296,763,76,203,1,-1,-1,-1
15,29,899,279,46,129,1,-1,-1,-1
15,44,1119,938,91,141,1,-1,-1,-1
16,1,1451,700,82,179,1,-1,-1,-1
16,2,1275,463,52,135,1,-1,-1,-1
16,3,840,531,62,165,1,-1,-1,-1
16,4,1230,763,74,191,1,-1,-1,-1
16,5,698,423,54,163,1,-1,-1,-1
16,6,360,510,68,181,1,-1,-1,-1
16,7,1190,491,63,171,1,-1,-1,-1
16,8,1149,307,44,145,1,-1,-1,-1
16,9,767,443,48,136,1,-1,-1,-1
16,10,1100,496,53,166,1,-1,-1,-1
16,11,773,536,56,147,1,-1,-1,-1
16,12,1521,720,92,200,1,-1,-1,-1
16,13,1640,816,95,199,1,-1,-1,-1
16,14,1142,487,56,165,1,-1,-1,-1
16,15,1005,315,44,133,1,-1,-1,-1
16,16,1361,754,76,193,1,-1,-1,-1
16,17,901,333,48,128,1,-1,-1,-1
16,18,960,325,44,132,1,-1,-1,-1
16,19,259,414,60,145,1,-1,-1,-1
16,20,1685,804,110,217,1,-1,-1,-1
16,21,533,500,66,180,1,-1,-1,-1
16,23,868,284,43,121,1,-1,-1,-1
16,24,1044,261,41,118,1,-1,-1,-1
16,26,1293,758,77,207,1,-1,-1,-1
16,29,901,277,44,124,1,-1,-1,-1
16,44,1112,930,94,147,1,-1,-1,-1
17,1,1449,697,83,180,1,-1,-1,-1
17,2,1273,461,54,137,1,-1,-1,-1
17,3,840,528,62,165,1,-1,-1,-1
17,4,1224,761,75,190,1,-1,-1,-1
17,5,699,422,54,161,1,-1,-1,-1
17,6,362,507,67,182,1,-1,-1,-1
17,7,1189,488,64,173,1,-1,-1,-1
17,8,1148,306,45,145,1,-1,-1,-1
17,9,767,440,48,135,1,-1,-1,-1
17,10,1101,494,54,168,1,-1,-1,-1
17,11,772,531,57,150,1,-1,-1,-1
17,12,1518,716,93,206,1,-1,-1,-1
17,13,1634,816,93,196,1,-1,-1,-1
17,14,1143,486,53,159,1,-1,-1,-1
17,15,1006,313,43,131,1,-1,-1,-1
17,16,1359,748,76,189,1,-1,-1,-1
17,17,899,329,47,126,1,-1,-1,-1
17,18,959,323,44,132,1,-1,-1,-1
17,19,261,412,60,146,1,-1,-1,-1
17,20,1684,802,109,216,1,-1,-1,-1
17,21,536,492,65,179,1,-1,-1,-1
17,23,869,282,42,121,1,-1,-1,-1
17,24,1044,259,40,117,1,-1,-1,-1
17,26,1293,756,77,208,1,-1,-1,-1
17,29,901,276,43,121,1,-1,-1,-1
17,44,1108,922,98,155,1,-1,-1,-1
18,1,1446,696,83,179,1,-1,-1,-1
18,2,1272,459,55,138,1,-1,-1,-1
18,3,841,526,61,163,1,-1,-1,-1
18,4,1221,757,76,193,1,-1,-1,-1
18,5,699,419,54,161,1,-1,-1,-1
18,6,364,502,65,174,1,-1,-1,-1
18,7,1188,486,64,174,1,-1,-1,-1
18,8,1150,303,44,144,1,-1,-1,-1
18,9,769,438,48,136,1,-1,-1,-1
18,10,1099,491,55,169,1,-1,-1,-1
18,11,772,528,56,148,1,-1,-1,-1
18,12,1516,713,93,208,1,-1,-1,-1
18,13,1627,804,99,203,1,-1,-1,-1
18,14,1142,483,54,158,1,-1,-1,-1
18,15,1004,309,43,130,1,-1,-1,-1
18,16,1356,741,76,189,1,-1,-1,-1
18,17,897,324,47,126,1,-1,-1,-1
18,18,957,320,44,133,1,-1,-1,-1
18,19,262,405,62,149,1,-1,-1,-1
18,20,1678,793,109,217,1,-1,-1,-1
18,21,538,483,64,179,1,-1,-1,-1
18,23,867,280,41,116,1,-1,-1,-1
18,24,1044,257,39,114,1,-1,-1,-1
18,26,1292,752,77,207,1,-1,-1,-1
18,27,665,133,38,95,1,-1,-1,-1
18,29,902,275,43,120,1,-1,-1,-1
18,44,1100,910,105,167,1,-1,-1,-1
19,1,1443,694,83,180,1,-1,-1,-1
19,2,1272,457,56,139,1,-1,-1,-1
19,3,842,523,60,163,1,-1,-1,-1
19,4,1219,751,75,191,1,-1,-1,-1
19,5,700,418,53,159,1,-1,-1,-1
19,6,368,498,62,167,1,-1,-1,-1
19,7,1186,484,65,175,1,-1,-1,-1
19,8,1150,301,44,142,1,-1,-1,-1
19,9,769,436,48,137,1,-1,-1,-1
19,10,1098,489,55,170,1,-1,-1,-1
19,11,771,525,56,148,1,-1,-1,-1
19,12,1515,711,91,208,1,-1,-1,-1
19,13,1616,809,98,198,1,-1,-1,-1
19,14,1142,482,53,157,1,-1,-1,-1
19,15,1004,307,43,131,1,-1,-1,-1
19,16,1353,738,77,189,1,-1,-1,-1
19,17,898,323,46,124,1,-1,-1,-1
19,18,955,319,43,131,1,-1,-1,-1
19,19,262,402,63,150,1,-1,-1,-1
19,20,1676,787,105,213,1,-1,-1,-1
19,21,541,475,64,175,1,-1,-1,-1
19,23,866,277,41,117,1,-1,-1,-1
19,24,1044,255,38,112,1,-1,-1,-1
19,26,1291,749,78,207,1,-1,-1,-1
19,27,666,131,37,96,1,-1,-1,-1
19,29,902,274,42,120,1,-1,-1,-1
19,44,1094,902,109,176,1,-1,-1,-1
20,1,1440,689,83,183,1,-1,-1,-1
20,2,1271,454,57,142,1,-1,-1,-1
20,3,844,517,59,158,1,-1,-1,-1
20,4,1217,744,77,195,1,-1,-1,-1
20,5,701,415,52,154,1,-1,-1,-1
20,6,370,492,62,166,1,-1,-1,-1
20,7,1186,483,63,174,1,-1,-1,-1
20,8,1152,296,43,140,1,-1,-1,-1
20,9,768,432,49,137,1,-1,-1,-1
20,10,1097,486,54,170,1,-1,-1,-1
20,11,771,524,56,148,1,-1,-1,-1
20,12,1513,706,90,210,1,-1,-1,-1
20,13,1611,803,102,203,1,-1,-1,-1
20,14,1140,479,54,158,1,-1,-1,-1
20,15,1003,305,43,130,1,-1,-1,-1
20,16,1348,735,78,192,1,-1,-1,-1
20,17,898,321,46,125,1,-1,-1,-1
20,18,954,317,42,126,1,-1,-1,-1
20,19,266,401,63,148,1,-1,-1,-1
20,20,1676,783,100,205,1,-1,-1,-1
20,21,545,466,62,171,1,-1,-1,-1
20,23,866,272,41,120,1,-1,-1,-1
20,24,1043,253,38,111,1,-1,-1,-1
20,26,1289,743,77,206,1,-1,-1,-1
20,29,902,272,42,120,1,-1,-1,-1
20,44,1086,891,113,187,1,-1,-1,-1
21,1,1437,684,84,186,1,-1,-1,-1
21,2,1270,451,57,142,1,-1,-1,-1
21,3,845,514,57,155,1,-1,-1,-1
21,4,1216,740,76,193,1,-1,-1,-1
21,5,701,413,52,151,1,-1,-1,-1
21,6,373,489,62,165,1,-1,-1,-1
21,7,1184,482,63,174,1,-1,-1,-1
21,8,1153,291,42,139,1,-1,-1,-1
21,9,768,428,48,139,1,-1,-1,-1
21,10,1101,482,53,164,1,-1,-1,-1
21,11,769,522,57,150,1,-1,-1,-1
21,12,1512,703,89,210,1,-1,-1,-1
21,13,1607,799,102,203,1,-1,-1,-1
21,14,1139,478,53,159,1,-1,-1,-1
21,15,1003,305,43,129,1,-1,-1,-1
21,16,1346,732,79,194,1,-1,-1,-1
21,17,897,319,47,126,1,-1,-1,-1
21,18,954,315,42,125,1,-1,-1,-1
21,19,267,400,63,147,1,-1,-1,-1
21,20,1677,778,96,201,1,-1,-1,-1
21,21,546,458,62,171,1,-1,-1,-1
21,23,867,271,40,119,1,-1,-1,-1
21,24,1043,251,38,112,1,-1,-1,-1
21,26,1291,737,75,201,1,-1,-1,-1
21,44,1080,884,115,194,1,-1,-1,-1
22,1,1435,678,85,189,1,-1,-1,-1
22,2,1268,447,56,140,1,-1,-1,-1
22,3,845,508,57,155,1,-1,-1,-1
22,4,1215,735,72,185,1,-1,-1,-1
22,5,701,411,52,150,1,-1,-1,-1
22,6,375,486,63,169,1,-1,-1,-1
22,7,1183,476,63,175,1,-1,-1,-1
22,8,1153,287,43,139,1,-1,-1,-1
22,9,770,425,48,137,1,-1,-1,-1
22,10,1101,477,51,159,1,-1,-1,-1
22,11,769,515,59,155,1,-1,-1,-1
22,12,1509,696,89,213,1,-1,-1,-1
22,13,1606,789,106,213,1,-1,-1,-1
22,14,1148,475,55,163,1,-1,-1,-1
22,15,1002,304,43,131,1,-1,-1,-1
22,16,1343,728,80,197,1,-1,-1,-1
22,17,897,315,47,129,1,-1,-1,-1
22,18,954,311,42,126,1,-1,-1,-1
22,19,272,397,63,147,1,-1,-1,-1
22,20,1673,773,95,200,1,-1,-1,-1
22,21,551,448,61,169,1,-1,-1,-1
22,22,556,137,38,99,1,-1,-1,-1
22,23,866,271,41,118,1,-1,-1,-1
22,24,1041,249,37,110,1,-1,-1,-1
22,26,1293,732,73,192,1,-1,-1,-1
22,29,902,266,43,121,1,-1,-1,-1
22,44,1073,873,118,205,1,-1,-1,-1
23,1,1433,674,85,191,1,-1,-1,-1
23,2,1267,446,55,136,1,-1,-1,-1
23,3,844,504,58,156,1,-1,-1,-1
23,4,1213,729,72,185,1,-1,-1,-1
